"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison"
0.908730810914607,0.713081748678057,0.119,0.13,1,"Atxn7l1","KO_vs_WT"
0.908823674976562,0.354683439808277,0.288,0.299,1,"2610035D17Rik","KO_vs_WT"
0.908989061434921,-0.588728633150662,0.169,0.169,1,"Fcer1g","KO_vs_WT"
0.909406478377355,0.255182059514306,0.458,0.494,1,"Zc3h13","KO_vs_WT"
0.909593664237642,0.411147209291323,0.22,0.234,1,"Nfyc","KO_vs_WT"
0.910029749777417,-0.371815207063357,0.373,0.39,1,"Zc3h18","KO_vs_WT"
0.910339944682426,0.674381891691708,0.237,0.26,1,"Inf2","KO_vs_WT"
0.910506252816237,-0.773707554206025,0.102,0.104,1,"Lilrb4a","KO_vs_WT"
0.910985400694173,0.319198473907647,0.271,0.312,1,"Mlf2","KO_vs_WT"
0.912132555497135,0.933337926092451,0.203,0.221,1,"Scmh1","KO_vs_WT"
0.912132555497135,0.892592280278387,0.203,0.221,1,"Tmem259","KO_vs_WT"
0.912985421252127,-0.375840717853188,0.136,0.143,1,"Nup133","KO_vs_WT"
0.912985421252127,0.660954587736558,0.136,0.143,1,"Mapt","KO_vs_WT"
0.913384384871683,0.329467575904859,0.373,0.429,1,"Rab11a","KO_vs_WT"
0.914854236288916,-0.308637557674788,0.153,0.143,1,"Malt1","KO_vs_WT"
0.91630234913127,0.360868011382067,0.237,0.247,1,"Pgrmc2","KO_vs_WT"
0.917211032837246,0.299079906191397,0.254,0.247,1,"Sipa1l1","KO_vs_WT"
0.917733090852725,-1.35064085286263,0.102,0.091,1,"Trem1","KO_vs_WT"
0.918065292696787,-0.480353011999419,0.22,0.221,1,"Jak2","KO_vs_WT"
0.91815578180093,0.332787019325852,0.288,0.312,1,"Smarcad1","KO_vs_WT"
0.918415362063505,0.789298223040803,0.169,0.182,1,"Atl3","KO_vs_WT"
0.920031186169676,0.573761193465803,0.22,0.247,1,"Mlxip","KO_vs_WT"
0.920031186169676,-0.370921838996341,0.22,0.247,1,"Cdk19","KO_vs_WT"
0.920856968451466,-0.438185066406322,0.119,0.13,1,"Rdh11","KO_vs_WT"
0.920856968451466,0.321589555575333,0.119,0.13,1,"4833420G17Rik","KO_vs_WT"
0.920936520651688,0.66737775072421,0.22,0.26,1,"Fbrsl1","KO_vs_WT"
0.921664668084079,-0.371841282486585,0.339,0.351,1,"Stim2","KO_vs_WT"
0.922121629751913,0.433964863469302,0.153,0.156,1,"Pdhx","KO_vs_WT"
0.922595589965415,0.315097097915807,0.475,0.584,1,"Kmt2a","KO_vs_WT"
0.922610660856798,0.268541517024835,0.237,0.273,1,"Capn15","KO_vs_WT"
0.92355305817509,0.34461265918674,0.356,0.39,1,"Ndufa11","KO_vs_WT"
0.923612646393962,0.326851925943032,0.153,0.169,1,"Mtx1","KO_vs_WT"
0.924550054555202,1.04091673750758,0.136,0.143,1,"Lrp10","KO_vs_WT"
